,MolWt,LogP,TPSA,SMILES,FP,FP array
223,463.4520000000001,5.240700000000003,54.45,CC(=O)/C=C/c1ccc(CN(c2ccccc2)S(=O)(=O)c2cc(F)c(F)c(F)c2F)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500559ac0>,[0 0 0 ... 0 0 0]
224,455.47300000000007,4.978700000000004,54.45,CC(=O)/C=C/c1ccc(CN(C2CCCC2)S(=O)(=O)c2cc(F)c(F)c(F)c2F)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500559a50>,[0 0 0 ... 0 0 0]
225,477.4790000000001,5.236300000000004,54.45,CC(=O)/C=C/c1ccc(CN(Cc2ccccc2)S(=O)(=O)c2cc(F)c(F)c(F)c2F)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475005599e0>,[0 0 0 ... 0 0 0]
226,496.4500000000001,4.897500000000005,47.58,OCCN1/C(=C\C=C\C=C\c2cc[n+](CCO)c3cc(Br)ccc23)Sc2ccccc21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500559970>,[0 0 0 ... 0 0 0]
227,699.9000000000001,15.125599999999977,16.380000000000003,c1cc(-c2cccc3oc4ccccc4c23)cc(N(c2ccc(-c3cccc4sc5ccccc5c34)cc2)c2cccc3sc4ccccc4c23)c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500559900>,[0 0 0 ... 0 0 0]
228,715.9680000000001,15.594099999999974,3.24,c1ccc2c(c1)sc1c(-c3ccc(N(c4ccc(-c5cccc6c5sc5ccccc56)cc4)c4cccc5sc6ccccc6c45)cc3)cccc12,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500559890>,[0 0 0 ... 0 0 0]
229,715.9680000000002,15.594099999999976,3.24,c1ccc2c(c1)sc1cc(-c3ccc(N(c4ccc(-c5cccc6c5sc5ccccc56)cc4)c4cccc5sc6ccccc6c45)cc3)ccc12,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500559820>,[0 0 0 ... 0 0 0]
230,496.5790000000002,4.991500000000006,94.92000000000002,CC(C)[C@@]1(C(=O)C[C@@H](CC(=O)OCC2CCCC2)C(=O)CF)CC(c2nccc3ccccc23)=NO1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475005597b0>,[0 1 0 ... 0 0 0]
231,371.1490000000001,3.6861200000000016,63.31999999999999,Cc1cc(C(=O)O)c(N)c(I)c1-c1ccc(F)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500559740>,[0 0 0 ... 0 0 0]
232,195.28399999999996,0.3028000000000002,46.61,CC[C@H](CN(C)C)OS(C)(=O)=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500559190>,[0 1 0 ... 0 0 0]
233,485.6270000000003,3.9836000000000036,98.24,CCCS(=O)(=O)Cc1cccc(S(=O)(=O)c2ccc(CC(=O)CCc3cccnc3)cc2)c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475005594a0>,[0 0 0 ... 0 0 0]
234,386.44600000000014,3.357000000000002,49.33,CC(F)(F)c1ccc(N2CCN(C(=O)Cc3ccc(C4CC4)cc3)CC2)nn1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475005595f0>,[0 0 0 ... 0 0 0]
235,439.4880000000001,1.8510999999999997,95.5,CC(F)(F)c1ccc(N2CCN(C(=O)Cc3ccc(NS(C)(=O)=O)cc3)CC2)nn1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500559f90>,[0 0 0 ... 0 0 0]
236,686.8510000000001,1.1864000000000086,243.03999999999996,CCC[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)C/C=C/C[C@@H](C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)C[C@@H](CC(C)C)C(=O)O)NC1=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500559f20>,[0 1 0 ... 0 0 0]
237,132.11499999999998,-1.1547,74.6,O=CCC(O)(O)CC=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500559580>,[0 0 0 ... 0 0 0]
238,426.90400000000017,4.551170000000003,118.93,[H]/N=C(\CCl)CCCC[C@H](NC(=O)c1ccccc1C(=O)O)c1nc2ccccc2[nH]1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500559510>,[0 1 0 ... 0 0 0]
239,246.09300000000002,2.9403000000000015,47.03,CC(=O)CCC(=O)c1ncc(Cl)cc1Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500559430>,[0 0 0 ... 0 0 0]
240,322.19100000000003,4.607300000000003,47.03,CC(=O)CCC(=O)c1ncc(-c2cccc(Cl)c2)cc1Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475005596d0>,[0 0 0 ... 0 0 0]
241,583.604,2.4606200000000005,139.89999999999998,Cc1cccc(C(F)(F)F)c1C(=O)OCC(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]1CCCO1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500559120>,[0 1 0 ... 0 0 0]
242,289.422,5.154000000000005,3.24,C=C1CCC(N(C)C2CCc3ccccc32)c2ccccc21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475005593c0>,[0 0 0 ... 0 0 0]
243,303.449,5.544100000000006,3.24,C=C1CCC(N(C)C2CCCc3ccccc32)c2ccccc21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475005590b0>,[0 0 0 ... 0 0 0]
244,235.286,4.306800000000003,33.120000000000005,C/C(=C\O)c1c2ccccc2nc2ccccc12,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500530f20>,[0 0 0 ... 0 0 0]
245,758.7370000000001,1.798700000000001,264.59,CC(OC(=O)N1C(=O)N[C@@H]2[C@H](CCCCC(=O)CCCOCC(=O)ON3C(=O)CC(S(=O)(=O)O)C3=O)SC[C@@H]21)c1cc2c(cc1[N+](=O)[O-])OCO2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475005836d0>,[0 1 0 ... 0 0 0]
246,944.856,1.0112000000000059,361.38,CC(OC(=O)N1C(=O)C[C@@H]2C(CCCCC(=O)CC(CCC(=O)ON3C(=O)CC(S(=O)(=O)O)C3=O)C(=O)ON3C(=O)CC(S(=O)(=O)O)C3=O)CC[C@@H]21)c1cc2c(cc1[N+](=O)[O-])OCO2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500583660>,[0 1 0 ... 0 0 0]
247,227.15399999999997,1.0808000000000002,46.17,CC(F)(F)CNS(=O)(=O)C(F)(F)F,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475005835f0>,[1 0 0 ... 0 0 0]
248,235.22699999999995,0.8506,55.400000000000006,CCC(CNS(=O)(=O)C(F)(F)F)OC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500583580>,[0 1 0 ... 0 0 0]
249,249.25399999999996,1.2407000000000004,55.4,CC(C)OCCCNS(=O)(=O)C(F)(F)F,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500583510>,[0 1 0 ... 0 0 0]
250,394.43100000000015,2.3874000000000004,87.84,COc1cccc(C(=O)Cc2cn3cc(C45COC(C)(C4)C5)nc3c(OC)n2)n1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475005834a0>,[1 0 0 ... 0 0 0]
251,356.4410000000001,4.155300000000004,32.78,CC(C)OC(=O)N1CCN(Cc2ccc(-c3ccccc3)cc2F)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d4040>,[0 1 0 ... 0 0 0]
252,419.8750000000002,4.1452000000000035,36.02,CC(OC(=O)N1CCN(Cc2cc(Cl)ccc2N2CCCC2)CC1)C(F)(F)F,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d40b0>,[0 1 0 ... 0 0 0]
253,419.8750000000002,4.1452000000000035,36.02,CC(OC(=O)N1CCN(Cc2cccc(Cl)c2N2CCCC2)CC1)C(F)(F)F,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d4120>,[0 1 0 ... 0 0 0]
254,422.4470000000001,4.567200000000004,42.010000000000005,COc1cc(-c2ccccc2)ccc1CN1CCN(C(=O)OC(C)C(F)(F)F)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d4190>,[0 1 0 ... 0 0 0]
255,415.4560000000003,3.036620000000002,45.25,Cc1ccc(CN2CCN(C(=O)OC(C)C(F)(F)F)CC2)c(N2CCOCC2)c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d4200>,[0 1 0 ... 0 0 0]
256,244.27500000000003,2.325500000000001,54.93,O=c1cc(SC2=NCC=N2)c2ccccc2o1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d4270>,[0 0 0 ... 0 0 0]
257,460.9470000000003,3.1241200000000013,111.77000000000001,Cc1ccc2c(=O)n(-c3ccc(Cl)c4c(NS(C)(=O)=O)nn(C)c34)c(C(C)C)nc2n1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d42e0>,[0 1 0 ... 0 0 0]
258,510.9540000000003,3.8522200000000026,111.77000000000001,Cc1ccc2c(=O)n(-c3ccc(Cl)c4c(NS(C)(=O)=O)nn(CC(F)F)c34)c(C(C)C)nc2n1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d4350>,[0 1 0 ... 0 0 0]
259,528.9440000000002,4.149420000000003,111.77000000000001,Cc1ccc2c(=O)n(-c3ccc(Cl)c4c(NS(C)(=O)=O)nn(CC(F)(F)F)c34)c(C(C)C)nc2n1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d43c0>,[0 1 0 ... 0 0 0]
260,536.9920000000003,4.384820000000003,111.77000000000001,Cc1ccc2c(=O)n(-c3ccc(Cl)c4c(NS(=O)(=O)C5CC5)nn(CC(F)F)c34)c(C(C)C)nc2n1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d4430>,[0 1 0 ... 0 0 0]
261,494.33500000000026,2.7523800000000005,146.40999999999997,CCOC(=O)NC(=O)/C(C#N)=N/Cc1cc(Cl)c(Cn2cc(C(C)C)c(=O)[nH]c2=O)c(Cl)c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d44a0>,[0 1 0 ... 0 0 0]
262,513.6420000000004,5.458660000000006,90.21000000000001,CCn1ncc(CN(C)C(=O)c2cc(-c3ccc(OCCCC(C)=O)c(C)n3)nc3ccc(C)cc23)c1C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d4510>,[0 0 0 ... 0 0 0]
263,309.365,2.5207000000000006,55.400000000000006,CC(=O)CNCC(=O)OCC1c2ccccc2-c2ccccc21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d4580>,[0 0 0 ... 0 0 0]
264,463.8870000000003,4.275220000000004,53.510000000000005,Cc1ccc2c(n1)C(=O)C(Cl)=C(Cc1ccc(N3CCN(C)CC3)c(C(F)(F)F)c1)C2=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d45f0>,[0 0 0 ... 0 0 0]
265,570.6850000000001,6.698740000000008,81.18000000000002,Cc1ccc2c(C(C)CCOc3cccc4cc(F)ccc34)c(C(=O)[OH2+])n3c2c1-c1c(nn(C)c1C)COCCCC3,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d4660>,[0 1 0 ... 0 0 0]
266,456.36071244600015,5.8197200000000056,23.39,[2H]c1c([2H])c([2H])c2c(c1[2H])c1c([2H])c([2H])c(C)c([2H])c1n2-c1cc2c3c(c1)Oc1ccccc1B3c1ccccc1O2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d46d0>,[0 0 0 ... 0 0 0]
267,464.4095266700002,5.8197200000000056,23.39,[2H]c1c([2H])c([2H])c2c(c1[2H])Oc1cc(-n3c4c([2H])c([2H])c([2H])c([2H])c4c4c([2H])c([2H])c(C)c([2H])c43)cc3c1B2c1c([2H])c([2H])c([2H])c([2H])c1O3,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d4740>,[0 0 0 ... 0 0 0]
268,566.6654426720004,4.100020000000004,18.46,[2H]c1c([2H])c([2H])c([Si](c2c([2H])c([2H])c([2H])c([2H])c2[2H])(c2c([2H])c([2H])c(C)c([2H])c2[2H])c2c([2H])c3c4c(c2[2H])Oc2c([2H])c([2H])c([2H])c([2H])c2B4c2c([2H])c([2H])c([2H])c([2H])c2O3)c([2H])c1[2H],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d47b0>,[0 0 0 ... 0 0 0]
269,646.7878497840005,5.767020000000003,18.46,[2H]c1c([2H])c([2H])c([Si](c2c([2H])c([2H])c([2H])c([2H])c2[2H])(c2c([2H])c([2H])c([2H])c(C)c2[2H])c2c([2H])c([2H])c([2H])c(-c3c([2H])c4c5c(c3[2H])Oc3c([2H])c([2H])c([2H])c([2H])c3B5c3c([2H])c([2H])c([2H])c([2H])c3O4)c2[2H])c([2H])c1[2H],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d4820>,[0 0 0 ... 0 0 0]
270,454.5010000000002,7.583000000000005,78.11,CC(C)c1c(-c2cc(F)cc3[nH]ccc23)[nH]c(C(=O)O)c1-c1ccc(Oc2ccccc2)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d4890>,[0 1 0 ... 0 0 0]
271,441.45000000000016,4.986800000000005,46.53,COC[C@@]1(O)CC[C@@]2(C)[C@@H](CCC3[C@@H]4CC[C@H](C(=O)CBr)C4(C)CC[C@@H]32)C1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d4900>,[0 0 0 ... 0 0 0]
272,441.45000000000016,4.986800000000005,46.53,COC[C@@]1(O)CCC2(C)[C@@H](CCC3[C@@H]2CC[C@]2(C)C(C(=O)CBr)CC[C@@H]32)C1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d4970>,[0 0 0 ... 0 0 0]
273,422.31,4.693720000000004,32.34,CCN(CC)Cc1ccc(NC(=O)c2ccc(C)c(I)c2)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475001e9cf0>,[0 0 0 ... 0 0 0]
274,665.7990000000002,5.154280000000004,135.57,CCc1nc2ccc(-c3cnc(N4CCC(CC(=O)C5C[C@H](O)CN5)CC4)nc3)cn2c1N(C)c1nc(-c2ccc(F)cc2)c(C#N)s1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475001e9eb0>,[0 0 0 ... 0 0 0]
275,665.7990000000002,5.154280000000004,135.57,CCc1nc2ccc(-c3cnc(N4CCC(CC(=O)[C@H]5C[C@H](O)CN5)CC4)nc3)cn2c1N(C)c1nc(-c2ccc(F)cc2)c(C#N)s1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002dac80>,[0 0 0 ... 0 0 0]
276,197.253,2.960400000000001,22.12,CCc1cc(F)cnc1O[C@@H](C)CC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002dad60>,[0 1 0 ... 0 0 0]
277,222.24399999999997,0.8033999999999999,73.58,COc1ccc([C@@H]2NC(=O)O[C@H]2CN)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002dacf0>,[0 0 0 ... 0 0 0]
278,358.485,4.711420000000004,41.99,CCCNC(=O)c1cccc(Cc2cc(Cc3ccccc3)ccn2)c1C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002dadd0>,[0 0 0 ... 0 0 0]
279,376.475,4.850520000000004,41.99,CCCNC(=O)c1cccc(Cc2cc(Cc3ccc(F)cc3)ccn2)c1C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002dae40>,[0 0 0 ... 0 0 0]
280,376.475,4.850520000000004,41.99,CCCNC(=O)c1cccc(Cc2cc(Cc3cccc(F)c3)ccn2)c1C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002daeb0>,[0 0 0 ... 0 0 0]
281,410.92,5.503920000000005,41.99,CCCNC(=O)c1cccc(Cc2cc(Cc3ccc(Cl)cc3F)ccn2)c1C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002daf20>,[0 0 0 ... 0 0 0]
282,729.9200000000003,0.8183000000000087,258.06,COc1ccc(C[C@H](NC(=O)[C@@H]2C/C=C/C[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N2)C(=O)C[C@@H](CC(C)C)C(=O)O)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002daf90>,[0 1 0 ... 0 0 0]
283,166.176,0.3522999999999999,57.53,O=Cc1ccccc1CC(O)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500725040>,[0 1 0 ... 0 0 0]
284,364.55100000000004,6.152100000000005,54.370000000000005,CC(C)c1cc(C2CCCCC2)cc(C2CCCCC2)c1S(=O)(=O)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475007250b0>,[0 1 1 ... 0 0 0]
285,527.6700000000003,3.966020000000003,113.86000000000001,Cc1cnc(Nc2ccc(C3CCN(C)CC3)c(F)n2)nc1Cc1cc(CS(=O)(=O)C(C)(C)C)ncn1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500725120>,[0 0 0 ... 0 0 0]
286,662.69,9.974399999999996,35.64,CC(C)c1ccc2c(c1)c1cc(C(C)C)cc3c1n2-c1cc(-c2cnccn2)cc2c1B3c1cc(C(C)C)cc3c4cc(C(C)C)ccc4n-2c13,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500725190>,[0 1 0 ... 0 0 0]
287,718.7979999999999,10.670799999999993,35.64,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)cc3c1n2-c1cc(-c2cnccn2)cc2c1B3c1cc(C(C)(C)C)cc3c4cc(C(C)(C)C)ccc4n-2c13,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500725200>,[0 0 0 ... 0 0 0]
288,871.9819999999996,13.399799999999976,48.53,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)cc3c1n2-c1cc(-c2nc(-c4ccccc4)nc(-c4ccccc4)n2)cc2c1B3c1cc(C(C)(C)C)cc3c4cc(C(C)(C)C)ccc4n-2c13,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500725270>,[0 0 0 ... 0 0 0]
289,408.4540000000002,3.964800000000002,86.75,CC(C)(C)OC(=O)C[C@@H]1C2Oc3ccc(Oc4ccnc5c4CCC(=O)N5)cc3[C@H]21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475007252e0>,[0 0 0 ... 0 0 0]
290,480.44200000000023,4.852200000000003,77.52000000000001,O=C(Cc1cc(F)c(F)cc1F)C[C@@H]1C2Oc3ccc(Oc4ccnc5c4CCC(=O)N5)cc3[C@H]21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500725350>,[0 0 0 ... 0 0 0]
291,470.54100000000017,4.601400000000004,94.92000000000002,CCCCOC(=O)C[C@H](CC(=O)[C@]1(C(C)C)CC(c2nccc3ccccc23)=NO1)C(=O)CF,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475007253c0>,[0 1 0 ... 0 0 0]
292,205.22299999999996,3.341400000000002,4.93,Cn1ccc(C(C)(C)C)c1C(F)(F)F,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500725430>,[0 0 0 ... 0 0 0]
293,423.4400000000003,5.181200000000004,78.63000000000001,COc1ccc(F)c(-c2cc(C(=O)Oc3cccc([C@@H](CC(C)=O)C4CC4)c3)on2)c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475007254a0>,[0 1 0 ... 0 0 0]
294,447.5060000000002,5.896620000000005,65.49000000000001,COc1cc(-c2ccc(C(=O)Oc3cccc([C@@H](CC(C)=O)C4CC4)c3)c(C)c2)c(F)cn1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500725510>,[0 1 0 ... 0 0 0]
295,487.5620000000002,6.475020000000007,46.61000000000001,CC(=O)C[C@H](c1cccc(OC(=O)C2CCN(C(C)c3cc(C)ccc3C(F)(F)F)C2)c1)C1CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500725580>,[0 1 0 ... 0 0 0]
296,541.5319999999999,7.185400000000006,46.61000000000001,CC(=O)C[C@H](c1cccc(OC(=O)C2(C)CN(C(C)c3cc(C(F)(F)F)ccc3C(F)(F)F)C2)c1)C1CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475007255f0>,[0 1 0 ... 0 0 0]
297,555.559,7.575500000000006,46.61000000000001,CC(=O)C[C@H](c1cccc(OC(=O)C2CCN(C(C)c3cc(C(F)(F)F)ccc3C(F)(F)F)CC2)c1)C1CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500725660>,[0 1 0 ... 0 0 0]
298,532.6560000000003,6.818500000000007,68.72999999999999,CCN(Cc1cc(-c2cc(OC)ncc2F)ccc1C(=O)Oc1cccc([C@@H](CC(C)=O)C2CC2)c1)C(C)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475007256d0>,[0 1 0 ... 0 0 0]
299,546.6830000000002,7.126920000000008,68.73,CCN(Cc1cc(C(=O)Oc2cccc([C@@H](CC(C)=O)C3CC3)c2)c(C)cc1-c1cc(OC)ncc1F)C(C)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500725740>,[0 1 0 ... 0 0 0]
300,639.8299999999999,7.455300000000009,136.04999999999998,CCc1oc(=O)oc1COC(=O)N[C@@]1(C)[C@@H]2CC[C@]3(C)[C@H](C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@]43C)[C@@]2(C)CC[C@@H]1C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475007257b0>,[0 0 0 ... 0 0 0]
301,354.40900000000016,4.689100000000003,45.81,CN(C)c1ccc2cc3cc(C4=Nc5ccccc5C4)c(=O)oc3cc2c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500725820>,[0 0 0 ... 0 0 0]
302,572.5420000000003,-0.4341999999999974,154.76000000000002,C=CCOCCOCC(O)COCC(O)COCCOCC(F)(F)OC(F)(F)COCC(O)COCCO,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500725890>,[0 1 0 ... 0 0 0]
303,257.236,1.5499999999999998,66.4,CC1([C@@H]2CNC(=O)C2C(=O)O)C=C(F)C=C(F)C1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500725900>,[0 0 0 ... 0 0 0]
304,469.5890000000003,4.764300000000003,88.08000000000001,CC1(C)O[C@@H]2[C@@H](CCc3ccc4cc5c(nc4c3)CCC5)C[C@@H](n3ccc4c(N)ncnc43)[C@@H]2O1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500725970>,[0 0 0 ... 0 0 0]
305,456.60400000000027,6.302900000000006,80.67000000000002,CC(C)c1cc(S(=O)(=O)O)c(C(C)C)cc1OC(=O)c1ccc(C2CC3CCC2C3)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475007259e0>,[0 1 0 ... 0 0 1]
306,376.96800000000013,5.924000000000007,26.3,C=CC(=C)[C@@H]1C[C@@H](OC(=O)CCl)[C@]2(C)[C@H](C)CC[C@]3(CC=C(C)[C@H]32)[C@H]1C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500725a50>,[0 0 0 ... 0 0 0]
307,408.9660000000002,4.250100000000003,59.06,C=CC(=C)[C@@H]1C[C@@H](OC(=O)CCl)[C@]2(C)[C@H](C)CC[C@]3(C[C@H](O)[C@]4(C)O[C@@]324)[C@H]1C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500725ac0>,[0 0 0 ... 0 0 0]
308,430.45500000000027,4.168500000000003,78.61,COc1nc(CC(=O)c2cccc(C(F)F)n2)cn2cc(C3CCOC(C)(C)C3)nc12,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500725b30>,[1 1 0 ... 0 0 0]
309,380.4040000000001,3.036320000000001,106.34000000000002,COc1cc2nn(C3CC(C(=O)O)C3)cc2cc1NC(=O)c1cccc(C)n1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500725ba0>,[0 0 0 ... 0 0 0]
310,768.9850000000001,16.26179999999997,8.17,c1ccc(-c2ccc(-c3ccc(N(c4ccc5c(c4)sc4ccc6ccccc6c45)c4cccc5c4c4ccccc4n5-c4ccccc4)cc3)c3ccccc23)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500725c10>,[0 0 0 ... 0 0 0]
311,539.6180000000003,2.028399999999999,133.59000000000003,CCOc1cccc(-c2nc3ncc(CS(=O)(=O)N4CCNCC4)nc3n2-c2c(OC)cccc2OC)n1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500725c80>,[0 0 0 ... 0 0 0]
312,177.22299999999996,1.3110199999999999,40.129999999999995,CCCc1c(C)cccc1C(=O)[O-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500725cf0>,[0 0 0 ... 0 0 0]
313,390.4500000000001,5.938880000000004,86.32000000000001,CC(Nc1c(C#N)cnc2ccc(-c3cnc4c(c3)N=NC4)cc12)c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500725d60>,[0 1 0 ... 0 0 0]
314,720.7759999999998,3.9827200000000036,167.85000000000002,C=CCOC(=O)N1c2cc(OCCCCCOc3cc4c(cc3OC)C(=O)N3CC[C@H]3C(O)N4C(=O)OCC=C)c(C)cc2C(=O)N2CC[C@H]2C1O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500725dd0>,[0 0 0 ... 0 0 0]
315,724.808,4.514320000000005,185.43,C=CCOC(=O)Nc1cc(OCCCCCOc2cc(NC(=O)OCC=C)c(C(=O)N3CC[C@H]3CO)cc2OC)c(C)cc1C(=O)N1CC[C@H]1CO,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500725e40>,[0 0 0 ... 0 0 0]
316,668.9520000000001,6.656920000000007,129.58,CC[C@@H]1CCN1C(=O)c1cc(C)c(OCCCCCOc2cc(N)c(C(=O)N3CC[C@H]3CO[Si](C)(C)C(C)(C)C)cc2OC)cc1N,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500725eb0>,[0 0 0 ... 0 0 0]
317,728.916,7.308920000000009,163.82,CC[C@@H]1CCN1C(=O)c1cc(C)c(OCCCCCOc2cc([N+](=O)[O-])c(C(=O)N3CC[C@H]3CO[Si](C)(C)C(C)(C)C)cc2OC)cc1[N+](=O)[O-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x147500725f20>,[0 0 0 ... 0 0 0]
